Scientific name,Common name,"IUCN Red List(2018)Category","IUCN RedList (2019)Category","Reason forchange","Red Listversion"
Shorea pachyphylla,Dark Red Meranti,CR,EN,N,2019‐3
Shorea pallidifolia,Red Meranti,CR,EN,N,2019‐3
Shorea polyandra,Yellow Meranti,CR,VU,N,2019‐3
Shorea quadrinervis,Light Red Meranti,EN,VU,N,2019‐3
Shorea richetia,,CR,VU,N,2019‐3
Shorea rubella,Light Red Meranti,CR,VU,N,2019‐3
Shorea sagittata,Light Red Meranti,CR,NT,N,2019‐2
Shorea slootenii,,CR,VU,N,2019‐3
Shorea smithiana,Light Red Meranti,CR,VU,N,2019‐3
Shorea stenoptera,Light Red Meranti,EN,NT,N,2019‐3
Shorea subcylindrica,,CR,VU,N,2019‐3
Shorea submontana,,EN,NT,N,2019‐2
Shorea superba,,CR,VU,N,2019‐3
Shorea symingtonii,White Meranti,CR,VU,N,2019‐3
Shorea tenuiramulosa,,CR,EN,N,2019‐3
Shorea waltonii,Red Meranti,CR,NT,N,2019‐3
Shorea xanthophylla,Yellow Meranti,CR,NT,N,2019‐3
Sloanea lepida,,VU,EN,N,2019‐3
Sloanea suaveolens,,VU,CR,N,2019‐3
Stenocarpus villosus,,CR,EN,N,2019‐3
Swietenia humilis,Pacific Coast Mahogany,VU,EN,N,2019‐3
Terminalia archipelagi,,EN,VU,N,2019‐2
Tetrorchidium brevifolium,,EN,LC,N,2019‐3
Thamnobryum fernandesii,,EN,VU,N,2019‐2
Ticodendron incognitum,duranzo de ardilla,VU,NT,N,2019‐3
Trichilia chirriactensis,,VU,CR,N,2019‐3
Trigonobalanus doichangensis,,DD,EN,N,2019‐2
Upuna borneensis,,EN,VU,N,2019‐3
Uvariastrum zenkeri,,VU,LC,N,2019‐3
Uvariopsis tripetala,,VU,LC,N,2019‐2
Vantanea depleta,,EN,LC,N,2019‐3
Vatica badiifolia,,EN,VU,N,2019‐3
Vatica brevipes,,CR,NT,N,2019‐3
Vatica chartacea,,CR,EN,N,2019‐3
Vatica compressa,,CR,VU,N,2019‐2
Vatica congesta,,CR,EN,N,2019‐3
Vatica coriacea,,CR,NT,N,2019‐3
Vatica cuspidata,,CR,NT,N,2019‐2
Vatica globosa,,CR,EN,N,2019‐3
Vatica heteroptera,,CR,NT,N,2019‐2
Vatica hullettii,,CR,VU,N,2019‐2
Vatica lobata,,CR,EN,N,2019‐2
Vatica maritima,,EN,VU,N,2019‐3
Vatica parvifolia,,CR,VU,N,2019‐3
Vatica pedicellata,,EN,VU,N,2019‐2
Vatica rotata,,CR,EN,N,2019‐3
Vatica sarawakensis,,CR,VU,N,2019‐3
Vatica scortechinii,,CR,EN,N,2019‐2
Vepris allenii,,DD,EN,N,2019‐2
Weissia multicapsularis,Many‐fruited Beardless Moss,CR,DD,N,2019‐2
Xanthocercis madagascariensis,,VU,LC,N,2019‐2
Xylia mendoncae,,DD,VU,N,2019‐1
Xylopia collina,,EN,NT,N,2019‐3
Xylopia elliotii,,VU,LC,N,2019‐2
Xylopia talbotii,,VU,DD,N,2019‐3
Xylosma capillipes,,CR,EN,N,2019‐3
Zollingeria borneensis,,CR,DD,N,2019‐2
"",,,,,
FUNGI,,,,,
Echinodontium ryvardenii,,DD,EN,N,2019‐2
