"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
3995,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Caseolus","Caseolus consors","(R.T. Lowe, 1831)",NA,NA,NA,"LC",NA
3996,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Caseolus","Caseolus hartungi","(Albers, 1852)",NA,NA,NA,"LC",NA
3997,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Caseolus","Caseolus leptostictus","(R.T. Lowe, 1852)",NA,NA,NA,"VU",NA
3998,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Caseolus","Caseolus subcalliferus","(Reeve, 1854)",NA,NA,NA,"CR",NA
4007,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CASTORIDAE","Castor","Castor fiber","Linnaeus, 1758",NA,NA,NA,"LC","Eurasian Beaver"
4033,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","SUCCINEIDAE","Quickella","Quickella arenaria","(Potiez &amp; Michaud, 1838)",NA,NA,NA,"LC","Sandbowl Snail"
4089,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","FERUSSACIIDAE","Cecilioides","Cecilioides connollyi","Tomlin, 1943",NA,NA,NA,"VU",NA
4091,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","FERUSSACIIDAE","Cecilioides","Cecilioides eulima","(R.T. Lowe, 1855)",NA,NA,NA,"CR",NA
4166,"ANIMALIA","ARTHROPODA","INSECTA","COLEOPTERA","CERAMBYCIDAE","Cerambyx","Cerambyx cerdo","Linnaeus, 1758",NA,NA,NA,"NT","Cerambyx Longicorn"
4292,"ANIMALIA","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","CETORHINIDAE","Cetorhinus","Cetorhinus maximus","(Gunnerus, 1765)",NA,NA,NA,"EN","Basking Shark"
4643,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HELICIDAE","Faustina","Faustina cingulella","(Rossmässler, 1837)",NA,NA,NA,"LC",NA
4645,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HELICIDAE","Kosicia","Kosicia ziegleri","(Rossmässler, 1836)",NA,NA,NA,"NT",NA
4657,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Chioglossa","Chioglossa lusitanica","Bocage, 1864",NA,NA,NA,"NT","Golden-striped Salamander"
4659,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Chionomys","Chionomys nivalis","(Martins, 1842)",NA,NA,NA,"LC","European Snow Vole"
4785,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Pseudochondrostoma","Pseudochondrostoma willkommii","(Steindachner, 1866)",NA,NA,NA,"VU","Guadian nase"
4786,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Protochondrostoma","Protochondrostoma genei","(Bonaparte, 1839)",NA,NA,NA,"LC","South European Nase"
4788,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Chondrostoma","Chondrostoma knerii","Heckel, 1843",NA,NA,NA,"VU","Dalmation nase"
4789,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Chondrostoma","Chondrostoma nasus","(Linnaeus, 1758)",NA,NA,NA,"LC","Nase"
4790,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Chondrostoma","Chondrostoma phoxinus","Heckel, 1843",NA,NA,NA,"EN","Minnow nase"
4791,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Pseudochondrostoma","Pseudochondrostoma polylepis","(Steindachner, 1864)",NA,NA,NA,"LC","Iberian Nase"
4792,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Chondrostoma","Chondrostoma prespense","Karaman, 1924",NA,NA,NA,"VU","Prespa nase"
4794,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Chondrostoma","Chondrostoma soetta","Bonaparte, 1840",NA,NA,NA,"EN","Italian nase"
4795,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE","Parachondrostoma","Parachondrostoma toxostoma","(Vallot, 1837)",NA,NA,NA,"VU","French nase"
4799,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Chorthippus","Chorthippus acroleucus","(Müller, 1924)",NA,NA,NA,"CR","White-tipped Grasshopper"
4973,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","Myodes glareolus","(Schreber, 1780)",NA,NA,NA,"LC","Bank Vole"
4974,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","Myodes rufocanus","(Sundevall, 1846)",NA,NA,NA,"LC","Grey Red-backed Vole"
4975,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","Myodes rutilus","(Pallas, 1779)",NA,NA,NA,"LC","Northern Red-backed Vole"
4985,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CLUPEIFORMES","CLUPEIDAE","Clupeonella","Clupeonella abrau","(Maliatsky, 1930)",NA,NA,NA,"CR","Abrau tyulka"
4987,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CLUPEIFORMES","CLUPEIDAE","Clupeonella","Clupeonella cultriventris","(Nordmann, 1840)",NA,NA,NA,"LC","Common tyulka"
5027,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis calderoni","Bacescu, 1962",NA,NA,NA,"EN","Lamprehuela"
5029,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis paludica","(de Buen, 1930)",NA,NA,NA,"VU","Southern Iberian spined loach"
5030,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis stephanidisi","Economidis, 1992",NA,NA,NA,"CR","Velestino spined loach"
5031,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis elongata","Heckel &amp; Kner, 1858",NA,NA,NA,"LC","Balkan spined loach"
5032,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis hellenica","Economidis &amp; Nalbant, 1996",NA,NA,NA,"EN","Louros spined loach"
5034,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis meridionalis","Karaman, 1924",NA,NA,NA,"VU","Prespa spined loach"
5036,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Sabanejewia","Sabanejewia romanica","(Bacescu, 1943)",NA,NA,NA,"NT","Romanian Loach"
5037,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis taenia","Linnaeus, 1758",NA,NA,NA,"LC","Spined loach"
5038,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis trichonica","Stephanidis, 1974",NA,NA,NA,"EN","Trichonis spined loach"
5039,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis strumicae","Karaman, 1955",NA,NA,NA,"LC","Struma spined loach"
5040,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","COBITIDAE","Cobitis","Cobitis vardarensis","Karaman, 1928",NA,NA,NA,"LC",NA
5047,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","COCHLICOPIDAE","Cochlicopa","Cochlicopa nitens","(M. von Gallenstein, 1848)",NA,NA,NA,"LC",NA
5056,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HELICIDAE","Codringtonia","Codringtonia codringtonii","(Gray, 1834)",NA,NA,NA,"EN","Rock Snail"
5081,"ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Coenagrion","Coenagrion mercuriale","(Charpentier, 1840)",NA,NA,NA,"NT","Southern Damselfly"
5100,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Coenonympha","Coenonympha oedippus","(Fabricius, 1787)",NA,NA,NA,"EN","False Ringlet"
5360,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus albula","(Linnaeus, 1758)",NA,NA,NA,"LC","Vendace"
5363,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus autumnalis","(Pallas, 1776)",NA,NA,NA,"LC","Arctic Omul"
5369,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus lavaretus","(Linnaeus, 1758)",NA,NA,NA,"VU","Lavaret"
5370,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus nasus","(Pallas, 1776)",NA,NA,NA,"NA","Large Bottom Whitefish"
5374,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus peled","(Gmelin, 1789)",NA,NA,NA,"LC","Northern Whitefish"
5375,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus pidschian","(Gmelin, 1789)",NA,NA,NA,"LC","Siberian Whitefish"
5380,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus oxyrinchus","(Linnaeus, 1758)",NA,NA,NA,"EX","Houting"
5383,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE","Coregonus","Coregonus trybomi","Svärdson, 1979",NA,NA,NA,"CR",NA
5445,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","COTTIDAE","Cottus","Cottus gobio","Linnaeus, 1758",NA,NA,NA,"LC","Bullhead"
5446,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","COTTIDAE","Cottus","Cottus poecilopus","Heckel, 1837",NA,NA,NA,"LC","Siberian Bullhead"
5447,"ANIMALIA","CHORDATA","ACTINOPTERYGII","SCORPAENIFORMES","COTTIDAE","Cottus","Cottus petiti","Bacescu &amp; Bacescu-Mester, 1964",NA,NA,NA,"VU","Chabot du Lez"
5482,"ANIMALIA","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CRASPEDOPOMATIDAE","Craspedopoma","Craspedopoma costatum","(Shuttleworth, 1852)",NA,NA,NA,"LC",NA
5483,"ANIMALIA","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CRASPEDOPOMATIDAE","Craspedopoma","Craspedopoma hespericum","Morelet &amp; Drouët, 1857",NA,NA,NA,"LC",NA
5484,"ANIMALIA","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CRASPEDOPOMATIDAE","Craspedopoma","Craspedopoma lyonnetianum","R.T. Lowe, 1852",NA,NA,NA,"VU",NA
5485,"ANIMALIA","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CRASPEDOPOMATIDAE","Craspedopoma","Craspedopoma trochoideum","R.T. Lowe, 1860",NA,NA,NA,"LC",NA
5528,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Cricetulus","Cricetulus migratorius","(Pallas, 1773)",NA,NA,NA,"LC","Grey Dwarf Hamster"
5529,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Cricetus","Cricetus cricetus","(Linnaeus, 1758)",NA,NA,NA,"LC","Common Hamster"
5560,"ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","Crocidura canariensis","Hutterer, López-Jurado, &amp; Vogel, 1987",NA,NA,NA,"EN","Canary Shrew"
5588,"ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","Crocidura zimmermanni","Wettstein, 1953",NA,NA,NA,"EN","Zimmermann's Shrew"
5709,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","COCHLICOPIDAE","Cryptazeca","Cryptazeca monodonta","de Folin &amp; Bérillon, 1877",NA,NA,NA,"EN",NA
5710,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","COCHLICOPIDAE","Cryptazeca","Cryptazeca subcylindrica","de Folin &amp; Bérillon, 1877",NA,NA,NA,"LC",NA
5711,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","COCHLICOPIDAE","Cryptazeca","Cryptazeca elongata","Gómez, 1990",NA,NA,NA,"CR",NA
5713,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","COCHLICOPIDAE","Cryptazeca","Cryptazeca spelaea","Gómez, 1990",NA,NA,NA,"NT",NA
5761,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HYGROMIIDAE","Cryptosaccus","Cryptosaccus asturiensis","Prieto &amp; Puente, 1994",NA,NA,NA,"VU",NA
5935,"ANIMALIA","ARTHROPODA","INSECTA","COLEOPTERA","CUCUJIDAE","Cucujus","Cucujus cinnaberinus","(Scopoli, 1763)",NA,NA,NA,"NT",NA
6059,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","FERUSSACIIDAE","Cylichnidia","Cylichnidia ovuliformis","(R.T. Lowe, 1831)",NA,NA,NA,"VU",NA
6067,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HELICIDAE","Cylindrus","Cylindrus obtusus","(Draparnaud, 1805)",NA,NA,NA,"LC",NA
6181,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE","Cyprinus","Cyprinus carpio","Linnaeus, 1758",NA,NA,NA,"VU","Common Carp"
6189,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HYGROMIIDAE","Cyrnotheba","Cyrnotheba corsica","(Shuttleworth, 1843)",NA,NA,NA,"LC",NA
6204,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PHOCIDAE","Cystophora","Cystophora cristata","(Erxleben, 1777)",NA,NA,NA,"NA","Hooded Seal"
6229,"ANIMALIA","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","DALATIIDAE","Dalatias","Dalatias licha","(Bonnaterre, 1788)",NA,NA,NA,"EN","Kitefin Shark"
6335,"ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","MONODONTIDAE","Delphinapterus","Delphinapterus leucas","(Pallas, 1776)",NA,NA,NA,"NA","Beluga Whale"
6497,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","AGRIOLIMACIDAE","Deroceras","Deroceras tarracense","van Regteren Altena, 1969",NA,NA,NA,"NT",NA
6506,"ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","TALPIDAE","Desmana","Desmana moschata","(Linnaeus, 1758)",NA,NA,NA,"VU","Russian Desman"
6568,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Dicrostonyx","Dicrostonyx torquatus","Pallas, 1778",NA,NA,NA,"LC","Palearctic Collared Lemming"
6607,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Dinaromys","Dinaromys bogdanovi","(Martino, 1922)",NA,NA,NA,"VU","Balkan Snow Vole"
6705,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","DIPODIDAE","Dipus","Dipus sagitta","(Pallas, 1773)",NA,NA,NA,"NA","NORTHERN THREE-TOED JERBOA"
6714,"ANIMALIA","CHORDATA","AMPHIBIA","ANURA","ALYTIDAE","Discoglossus","Discoglossus montalentii","Lanza, Nascetti, Capula &amp; Bullini, 1984",NA,NA,NA,"NT","Corsican Painted Frog"
6720,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Wollastonaria","Wollastonaria leacockiana","(Wollaston, 1878)",NA,NA,NA,"VU","Madeiran Land Snail"
6721,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Discula","Discula tabellata","(R.T. Lowe, 1852)",NA,NA,NA,"CR","Madeiran Land Snail"
6722,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Testudodiscula","Testudodiscula testudinalis","R.T. Lowe, 1852",NA,NA,NA,"CR","Madeiran Land Snail"
6723,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Wollastonaria","Wollastonaria turricula","(R.T. Lowe, 1831)",NA,NA,NA,"VU","Cima Discula"
6724,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Hystricella","Hystricella bicarinata","(Sowerby, 1824)",NA,NA,NA,"NT",NA
6725,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Callina","Callina bulverii","(W. Wood, 1828)",NA,NA,NA,"CR",NA
6726,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Discula","Discula cheiranthicola","(R.T. Lowe, 1852)",NA,NA,NA,"NT",NA
6727,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Hystricella","Hystricella echinulata","(R.T. Lowe, 1831)",NA,NA,NA,"EN",NA
6728,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Wollastonaria","Wollastonaria oxytropis","(R.T. Lowe, 1852)",NA,NA,NA,"NT",NA
6729,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Discula","Discula tectiformis","(G.B. Sowerby I, 1824)",NA,NA,NA,"EN",NA
6730,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Discula","Discula lyelliana","(R.T. Lowe, 1852)",NA,NA,NA,"CR",NA
6731,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Discula","Discula tetrica","(R.T. Lowe, 1852)",NA,NA,NA,"CR",NA
6732,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Disculella","Disculella madeirensis","(W. Wood, 1828)",NA,NA,NA,"LC",NA
6735,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","DISCIDAE","Atlantica","Atlantica guerinianus","(R.T. Lowe, 1852)",NA,NA,NA,"CR","Madeiran Land Snail"
6738,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","DISCIDAE","Atlantica","Atlantica scutula","(Shuttleworth, 1852)",NA,NA,NA,"LC",NA
6739,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","DISCIDAE","Atlantica","Atlantica engonata","(Shuttleworth, 1852)",NA,NA,NA,"CR",NA
6858,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GLIRIDAE","Dryomys","Dryomys nitedula","(Pallas, 1778)",NA,NA,NA,"LC","Forest Dormouse"
7021,"ANIMALIA","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE","Economidichthys","Economidichthys trichonis","Economidis &amp; Miller, 1990",NA,NA,NA,"EN","Trichonis dwarf goby"
7022,"ANIMALIA","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE","Economidichthys","Economidichthys pygmaeus","(Holly, 1929)",NA,NA,NA,"LC","Western Greece goby"
7035,"ANIMALIA","CNIDARIA","ANTHOZOA","ACTINIARIA","EDWARDSIIDAE","Edwardsia","Edwardsia ivelli","Manuel, 1975",NA,NA,NA,"CR","Ivell's Sea Anemone"
7618,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GLIRIDAE","Eliomys","Eliomys quercinus","(Linnaeus, 1766)",NA,NA,NA,"NT","Garden Dormouse"
7656,"ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Ellobius","Ellobius talpinus","(Pallas, 1770)",NA,NA,NA,"LC","Northern Mole Vole"
7658,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ELONIDAE","Elona","Elona quimperiana","(Blainville, 1821)",NA,NA,NA,"LC","Escargot de Quimper"
7717,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","Emys orbicularis","(Linnaeus, 1758)",NA,NA,NA,"NT","European Pond Turtle"
7859,"ANIMALIA","CHORDATA","ACTINOPTERYGII","PERCIFORMES","EPINEPHELIDAE","Epinephelus","Epinephelus marginatus","(Lowe, 1834)",NA,NA,NA,"EN","Dusky Grouper"
7910,"ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Eptesicus","Eptesicus nilssonii","(Keyserling &amp; Blasius, 1839)",NA,NA,NA,"LC","Northern Bat"
7980,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia gorgone","Boisduval, 1833",NA,NA,NA,"LC","Gavarnie Ringlet"
7982,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia ottomana","Herrich-Schäffer, 1847",NA,NA,NA,"LC","Ottoman Brassy Ringlet"
7983,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia scipio","(Boisduval, 1832)",NA,NA,NA,"LC","Larche Ringlet"
7984,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Erebia","Erebia sthennyo","Graslin, 1850",NA,NA,NA,"LC","False Dewy Ringlet"
8010,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PHOCIDAE","Erignathus","Erignathus barbatus","(Erxleben, 1777)",NA,NA,NA,"NA","Bearded Seal"
8097,"ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","ESCHRICHTIIDAE","Eschrichtius","Eschrichtius robustus","(Lilljeborg, 1861)",NA,NA,NA,"RE","Gray Whale"
8172,"ANIMALIA","CHORDATA","CEPHALASPIDOMORPHI","PETROMYZONTIFORMES","PETROMYZONTIDAE","Eudontomyzon","Eudontomyzon danfordi","Regan, 1911",NA,NA,NA,"LC","Carpathian Brook Lamprey"
8173,"ANIMALIA","CHORDATA","CEPHALASPIDOMORPHI","PETROMYZONTIFORMES","PETROMYZONTIDAE","Eudontomyzon","Eudontomyzon mariae","(Berg, 1931)",NA,NA,NA,"LC","Ukrainian Brook Lamprey"
8174,"ANIMALIA","CHORDATA","CEPHALASPIDOMORPHI","PETROMYZONTIFORMES","PETROMYZONTIDAE","Eudontomyzon","Eudontomyzon vladykovi","Oliva &amp; Zanandrea, 1959",NA,NA,NA,"LC","Vladykov's Lamprey"
8371,"ANIMALIA","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE","Euproctus","Euproctus platycephalus","(Gravenhorst, 1829)",NA,NA,NA,"VU","Sardinian Brook Salamander"
8440,"ANIMALIA","ARTHROPODA","INSECTA","LEPIDOPTERA","NYMPHALIDAE","Fabriciana","Fabriciana elisa","(Godart, 1823)",NA,NA,NA,"LC","Corsican Fritillary"
8441,"ANIMALIA","MOLLUSCA","GASTROPODA","SORBEOCONCHA","MELANOPSIDAE","Esperiana","Esperiana esperi","(Ferussac, 1823)",NA,NA,NA,"LC",NA
8496,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Falniowskia","Falniowskia neglectissima","(Falniowski &amp; Steffek, 1989)",NA,NA,NA,"DD",NA
8540,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Felis","Felis chaus","Schreber, 1777",NA,NA,NA,"NA","Jungle Cat"
8576,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Fissuria","Fissuria boui","Boeters, 1981",NA,NA,NA,"NT",NA
8784,"ANIMALIA","CHORDATA","ACTINOPTERYGII","GADIFORMES","GADIDAE","Gadus","Gadus morhua","Linnaeus, 1758",NA,NA,NA,"LC","Atlantic Cod"
8826,"ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","TALPIDAE","Galemys","Galemys pyrenaicus","(E. Geoffroy St. Hilaire, 1811)",NA,NA,NA,"EN","Pyrenean Desman"
8881,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","Gallotia simonyi","(Steindachner, 1889)",NA,NA,NA,"CR","El Hierro Giant Lizard"
8951,"ANIMALIA","CHORDATA","ACTINOPTERYGII","GASTEROSTEIFORMES","GASTEROSTEIDAE","Gasterosteus","Gasterosteus aculeatus","Linnaeus, 1758",NA,NA,NA,"LC","Threespined Stickleback"
9049,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ARIONIDAE","Geomalacus","Geomalacus maculosus","Allman, 1843",NA,NA,NA,"LC","Kerry Slug"
9051,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Geomitra","Geomitra moniziana","(Paiva, 1867)",NA,NA,NA,"EN","Madeiran Land Snail"
9052,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Geomitra","Geomitra tiarella","Webb &amp; Berthelot, 1833",NA,NA,NA,"EN",NA
9053,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","GEOMITRIDAE","Craspedaria","Craspedaria delphinuloides","(R.T. Lowe, 1860)",NA,NA,NA,"CR",NA
9197,"ANIMALIA","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","TRISSEXODONTIDAE","Gittenbergeria","Gittenbergeria turriplana","(Morelet, 1845)",NA,NA,NA,"NT",NA
9250,"ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","DELPHINIDAE","Globicephala","Globicephala melas","(Traill, 1809)",NA,NA,NA,"DD","Long-finned Pilot Whale"
9295,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","GOBIONIDAE","Romanogobio","Romanogobio albipinnatus","(Lukasch, 1933)",NA,NA,NA,"LC","White-finned Gudgeon"
9297,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","GOBIONIDAE","Romanogobio","Romanogobio kesslerii","(Dybowski, 1862)",NA,NA,NA,"LC","Kessler's Gudgeon"
9298,"ANIMALIA","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","GOBIONIDAE","Romanogobio","Romanogobio uranoscopus","(Agassiz, 1828)",NA,NA,NA,"LC","Danube Gudgeon"
9461,"ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","DELPHINIDAE","Grampus","Grampus griseus","(G. Cuvier, 1812)",NA,NA,NA,"DD","Risso's Dolphin"
